pattern,demand_profile,demand_band,request_every_seconds,offered_per_minute,burst_size,seed,policy,routing_policy,shared_ride_party_limit,shared_parties,focus_station,window_start_seconds,window_end_seconds,actual_end_seconds,arrival_window_seconds,arrival_end_seconds,schedule_id,scheduled,served,remaining,skipped,completed_at_arrival_end,backlog_at_arrival_end,arrival_throughput_per_minute,completed_at_arrival_midpoint,backlog_at_arrival_midpoint,late_arrival_throughput_per_minute,late_backlog_change,drained,drain_seconds,peak_pending,peak_outstanding,peak_active_vehicles,peak_passenger_vehicles,peak_stopped_vehicles,peak_focus_approaching,peak_focus_entrance_stopped,peak_focus_exit_stopped,peak_focus_occupied_berths,peak_focus_reserved_empty_berths,queue_cleared,queue_clear_seconds,wait_average_seconds,wait_maximum_seconds,passenger_distance_meters,empty_distance_meters,loaded_distance_percent,positioning_moves
profile,tfl-numbat-2019-midweek,night,6.666667,8.966666666666667,1,2,off,free-flow,1,0,940GZZLUEUS,0,3600,3444,1800,1793.3333333333333,c43a7f45f4cd834d,269,269,0,0,163,106,5.433333333333334,54,80,7.266666666666667,26,true,1644,42,106,114,70,5,2,0,0,2,1,true,837.6666666666666,220.11951672862455,856.6833333333333,1560068.1689959327,1824431.4137744906,46.09450026047632,0
profile,tfl-numbat-2019-midweek,night,6.666667,8.966666666666667,1,3,off,free-flow,1,0,940GZZLUEUS,0,3600,3253,1800,1793.3333333333333,c77ab3603993635e,269,269,0,0,170,99,5.666666666666667,54,80,7.733333333333333,19,true,1453,48,100,114,61,6,1,0,0,2,1,true,660.6666666666666,207.87372986369272,742.65,1597222.3454215226,1732654.9889372592,47.96640191339336,0
profile,tfl-numbat-2019-midweek,night,6,9.966666666666667,1,1,off,free-flow,1,0,940GZZLUEUS,0,3600,3429,1800,1794,436349ce9314f077,299,299,0,0,181,118,6.033333333333333,66,83,7.666666666666667,35,true,1629,58,120,114,70,10,1,0,0,2,2,true,1066,245.7133779264214,1071.3333333333333,1670934.2361020204,1964586.8024734932,45.961341397070655,0
profile,tfl-numbat-2019-midweek,night,6,9.966666666666667,1,2,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1794,cf673c15ac76cbab,299,296,3,0,165,134,5.5,57,92,7.2,42,false,0,74,134,114,69,5,3,0,0,2,1,true,1048,314.7095875139354,1082.3333333333333,1754978.3387255857,2167078.528000169,44.74637666818665,0
profile,tfl-numbat-2019-midweek,night,6,9.966666666666667,1,3,off,free-flow,1,0,940GZZLUEUS,0,3600,3471,1800,1794,a1953c90166778c3,299,299,0,0,175,124,5.833333333333333,60,89,7.666666666666667,35,true,1671,71,126,114,65,4,1,0,0,2,2,true,787,278.85295429208475,1001.4666666666667,1747346.7926270002,2029659.9666432822,46.26273935937005,0
profile,tfl-numbat-2019-midweek,night,5.4545449999999995,11,1,1,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1798.5,d042e9976f1d18e7,330,329,1,0,181,149,6.033333333333333,67,98,7.6,51,false,0,92,149,114,68,7,1,0,0,1,1,true,1031.5,346.8639393939394,1225.5833333333333,1845949.0930795735,2271927.92647647,44.82768874138424,0
profile,tfl-numbat-2019-midweek,night,5.4545449999999995,11,1,2,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1798.5,50bea3e032ab06ac,330,324,6,0,170,160,5.666666666666667,62,103,7.2,57,false,0,101,160,114,67,4,3,0,0,2,2,true,1279.5,399.13954545454544,1373.0166666666667,1941625.954866962,2389487.6572707524,44.829716528923626,0
profile,tfl-numbat-2019-midweek,night,5.4545449999999995,11,1,3,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1798.5,c4a341f4642e795c,330,326,4,0,176,154,5.866666666666666,65,100,7.4,54,false,0,107,155,114,72,6,1,0,0,1,1,true,1212.5,380.2730808080808,1217.1833333333334,1960071.2323832233,2342460.768011594,45.55622671030359,0
profile,tfl-numbat-2019-midweek,night,5,11.966666666666667,1,1,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1795,2be3e529710e9875,359,351,8,0,180,179,6,68,111,7.466666666666667,68,false,0,127,179,114,65,7,1,0,0,1,1,true,1342,473.7948932219127,1401.6333333333334,2016488.395435014,2483584.014218987,44.810132190518615,0
profile,tfl-numbat-2019-midweek,night,5,11.966666666666667,1,2,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1795,4211505d27680b8b,359,345,14,0,173,186,5.766666666666667,66,113,7.133333333333334,73,false,0,128,186,114,65,4,4,1,0,2,2,true,1737,515.3791550603529,1786.8,2089270.3271773376,2513392.1228273557,45.39264718782945,0
profile,tfl-numbat-2019-midweek,night,5,11.966666666666667,1,3,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1795,e593d26bccbd6209,359,353,6,0,179,180,5.966666666666667,65,114,7.6,66,false,0,126,182,114,71,7,2,0,0,2,1,true,1445,464.541643454039,1534.1666666666667,2111953.2291010846,2357651.248898074,47.251456801083926,0
profile,tfl-numbat-2019-midweek,night,4.615385,13.033333333333333,1,1,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1798.6,86aba24f394e3624,391,372,19,0,183,208,6.1,69,126,7.6,82,false,0,154,208,114,63,7,2,0,0,1,1,false,0,597.2325234441603,1815.2,2186739.7279279684,2605450.1044772523,45.631325227165185,0
profile,tfl-numbat-2019-midweek,night,4.615385,13.033333333333333,1,2,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1798.6,09112042b1d9f956,391,375,16,0,181,210,6.033333333333333,70,125,7.4,85,false,0,159,210,114,67,5,3,0,0,1,1,true,1687.4,598.1150468883205,1782.5166666666667,2233525.9743765383,2520812.122925775,46.97869458724183,0
profile,tfl-numbat-2019-midweek,night,4.615385,13.033333333333333,1,3,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1798.6,de8c84346b576f9d,391,373,18,0,177,214,5.9,69,126,7.2,88,false,0,158,214,114,68,7,2,0,1,2,1,true,1587.4,605.1073316283035,1701.5833333333333,2262940.8922535325,2532787.065875946,47.18659840613995,0
profile,tfl-numbat-2019-midweek,night,4.2857140000000005,14,1,1,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1799,def6a6a41e8ad6fd,420,388,32,0,184,236,6.133333333333334,73,137,7.4,99,false,0,188,237,114,66,8,2,0,0,1,1,false,0,705.9395634920635,1899.5166666666667,2289647.8273301064,2635649.166151999,46.48750786724361,0
profile,tfl-numbat-2019-midweek,night,4.2857140000000005,14,1,2,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1799,5d8b702387ea3569,420,391,29,0,180,240,6,75,135,7,105,false,0,185,240,114,62,6,3,0,0,1,1,false,0,709.2318650793651,1818.1333333333334,2321751.4993975423,2673442.1134814452,46.47970988374558,0
profile,tfl-numbat-2019-midweek,night,4.2857140000000005,14,1,3,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1799,543bacff6e8e87de,420,386,34,0,182,238,6.066666666666666,72,138,7.333333333333333,100,false,0,184,238,114,67,7,3,0,0,2,1,false,0,706.1219841269842,1904.2333333333333,2357003.6289706603,2621197.398155937,47.346493565188865,0
profile,tfl-numbat-2019-midweek,night,4,14.966666666666667,1,1,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1796,496c456e64d1b538,449,393,56,0,184,265,6.133333333333334,75,149,7.266666666666667,116,false,0,209,266,114,64,7,2,0,0,1,1,false,0,795.7472531551596,2027.5166666666667,2384200.4089066614,2697028.0428568358,46.92173224526439,0
profile,tfl-numbat-2019-midweek,night,4,14.966666666666667,1,2,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1796,916284cd6b4ace08,449,395,54,0,183,266,6.1,75,149,7.2,117,false,0,211,266,114,65,3,3,0,0,1,1,false,0,816.2651818856718,2004,2381874.2376420144,2745968.3058992573,46.44983182336757,0
profile,tfl-numbat-2019-midweek,night,4,14.966666666666667,1,3,off,free-flow,1,0,940GZZLUEUS,0,3600,3600,1800,1796,b5e14fc27a619533,449,403,46,0,188,261,6.266666666666667,75,149,7.533333333333333,112,false,0,210,262,114,65,5,2,1,1,1,2,false,0,795.739123979213,2004,2431635.1815354093,2661842.581985013,47.74017467889668,0
