pattern,demand_profile,demand_band,request_every_seconds,offered_per_minute,burst_size,seed,policy,routing_policy,wait_rule,shared_ride_party_limit,shared_parties,focus_station,window_start_seconds,window_end_seconds,actual_end_seconds,arrival_window_seconds,arrival_end_seconds,schedule_id,scheduled,served,remaining,skipped,completed_at_arrival_end,backlog_at_arrival_end,arrival_throughput_per_minute,completed_at_arrival_midpoint,backlog_at_arrival_midpoint,late_arrival_throughput_per_minute,late_backlog_change,drained,drain_seconds,peak_pending,peak_outstanding,peak_active_vehicles,peak_passenger_vehicles,peak_stopped_vehicles,peak_focus_approaching,peak_focus_entrance_stopped,peak_focus_exit_stopped,peak_focus_occupied_berths,peak_focus_reserved_empty_berths,queue_cleared,queue_clear_seconds,wait_average_seconds,wait_maximum_seconds,passenger_distance_meters,empty_distance_meters,loaded_distance_percent,positioning_moves
profile,tfl-numbat-2019-midweek,morning,5.4545449999999995,11,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3143,1800,1798.5,bd64ac0fbdcacbce,330,330,0,0,191,139,6.366666666666666,58,107,8.866666666666667,32,true,1343,80,139,114,73,3,2,0,1,2,1,true,700.5,293.98373737373737,1016.7666666666667,1894818.4266695413,1477894.0647739524,56.18084646932281,0
profile,tfl-numbat-2019-midweek,morning,5.4545449999999995,11,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3171,1800,1798.5,bd64ac0fbdcacbce,330,330,0,0,194,136,6.466666666666667,59,106,9,30,true,1371,80,136,114,74,3,2,0,0,2,1,true,759.5,293.9287878787879,1011.4166666666666,1895718.4266695054,1465547.3385295465,56.39894489441665,0
profile,tfl-numbat-2019-midweek,morning,5,11.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3452,1800,1795,5960e07ad149c806,359,359,0,0,207,152,6.9,74,105,8.866666666666667,47,true,1652,93,153,114,69,3,2,0,0,2,2,true,917,322.94480037140204,1102.3166666666666,2042780.8810418549,1565411.1912474704,56.615081462272364,0
profile,tfl-numbat-2019-midweek,morning,5,11.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3428,1800,1795,5960e07ad149c806,359,359,0,0,205,154,6.833333333333333,74,105,8.733333333333333,49,true,1628,98,155,114,70,2,3,0,1,2,2,true,942,336.30663881151344,970.5166666666667,2043605.8810424178,1587723.477434706,56.27707319557067,0
profile,tfl-numbat-2019-midweek,morning,5,11.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3293,1800,1795,fd71a29997bbff89,359,359,0,0,212,147,7.066666666666666,68,111,9.6,36,true,1493,87,147,114,79,3,3,0,0,2,1,true,992,313.930826369545,1040.3666666666666,2072331.631397703,1519584.2667474078,57.69432498316202,0
profile,tfl-numbat-2019-midweek,morning,5,11.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3480,1800,1795,fd71a29997bbff89,359,359,0,0,207,152,6.9,68,111,9.266666666666667,41,true,1680,94,152,114,77,3,3,0,1,2,1,true,1030,337.8722841225627,1079.8333333333333,2073231.6313986843,1603005.280760857,56.39548486500562,0
profile,tfl-numbat-2019-midweek,morning,5,11.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3629,1800,1795,53029c581d4402c7,359,359,0,0,195,164,6.5,63,116,8.8,48,true,1829,107,166,114,76,4,2,0,1,2,1,true,1223,390.27864438254414,1267.9666666666667,2068906.2038546433,1739005.223144887,54.33178380109676,0
profile,tfl-numbat-2019-midweek,morning,5,11.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3661,1800,1795,53029c581d4402c7,359,359,0,0,194,165,6.466666666666667,62,117,8.8,48,true,1861,107,165,114,67,3,2,0,1,2,1,true,1291,383.88277623026926,1290.05,2068456.2038548065,1735715.6631525576,54.3733636693445,0
profile,tfl-numbat-2019-midweek,morning,4.615385,13.033333333333333,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3900,1800,1798.6,b9bdf89a2a5e69f2,391,390,1,0,207,184,6.9,77,118,8.666666666666666,66,false,0,123,185,114,70,3,2,0,1,2,2,true,1225.4,408.0210144927536,1261.6166666666666,2232384.0816792194,1777546.1793939732,55.67139417237042,0
profile,tfl-numbat-2019-midweek,morning,4.615385,13.033333333333333,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3724,1800,1798.6,b9bdf89a2a5e69f2,391,391,0,0,209,182,6.966666666666667,77,118,8.8,64,true,1924,119,184,114,69,3,3,0,1,2,2,true,1245.4,415.8585677749361,1304.9,2232459.0816787966,1777791.5600706157,55.66881676764521,0
profile,tfl-numbat-2019-midweek,morning,4.615385,13.033333333333333,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3504,1800,1798.6,8b758b26ca8b1088,391,391,0,0,216,175,7.2,74,121,9.466666666666667,54,true,1704,120,175,114,74,3,3,1,0,2,2,true,1206.4,410.2932225063939,1233.3333333333333,2256770.226721029,1742158.7645816123,56.4343660922544,0
profile,tfl-numbat-2019-midweek,morning,4.615385,13.033333333333333,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3558,1800,1798.6,8b758b26ca8b1088,391,391,0,0,211,180,7.033333333333333,74,121,9.133333333333333,59,true,1758,126,180,114,74,4,3,0,0,2,1,true,1317.4,429.04718670076727,1316.75,2255945.2267208453,1820524.791331699,55.340655437926664,0
profile,tfl-numbat-2019-midweek,morning,4.615385,13.033333333333333,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3737,1800,1798.6,7433030a10576159,391,391,0,0,196,195,6.533333333333333,65,130,8.733333333333333,65,true,1937,130,195,114,75,3,2,0,1,2,1,true,1256.4,468.4012361466326,1342.6,2235611.45163379,1866934.4465062302,54.49327093811075,0
profile,tfl-numbat-2019-midweek,morning,4.615385,13.033333333333333,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3644,1800,1798.6,7433030a10576159,391,391,0,0,196,195,6.533333333333333,65,130,8.733333333333333,65,true,1844,132,196,114,76,4,4,0,1,2,1,true,1206.4,454.8589940323956,1229.1333333333334,2235911.451633624,1815398.2375542666,55.18984286984553,0
profile,tfl-numbat-2019-midweek,morning,4.2857140000000005,14,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3867,1800,1799,8f257d775b622b3f,420,420,0,0,207,213,6.9,77,133,8.666666666666666,80,true,2067,142,213,114,73,3,2,0,1,1,2,true,1283,491.4101587301587,1379.9166666666667,2447735.9953651787,1959769.4024816512,55.53563239107898,0
profile,tfl-numbat-2019-midweek,morning,4.2857140000000005,14,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3900,1800,1799,8f257d775b622b3f,420,417,3,0,205,215,6.833333333333333,77,133,8.533333333333333,82,false,0,145,215,114,72,3,3,0,1,2,2,true,1668,512.0256746031746,1667.45,2444273.8850561944,2021798.8190169448,54.729827457286405,0
profile,tfl-numbat-2019-midweek,morning,4.2857140000000005,14,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3757,1800,1799,147acec647511cf7,420,420,0,0,218,202,7.266666666666667,72,138,9.733333333333333,64,true,1957,144,204,114,74,3,3,0,0,2,1,true,1293,495.8080158730159,1392.2666666666667,2396543.1237604334,1975437.8949467519,54.81595444961704,0
profile,tfl-numbat-2019-midweek,morning,4.2857140000000005,14,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3637,1800,1799,147acec647511cf7,420,420,0,0,220,200,7.333333333333333,72,138,9.866666666666667,62,true,1837,153,205,114,76,3,3,0,0,2,2,true,1299,488.9204761904762,1355.6333333333334,2396468.1237602876,1934351.6732444572,55.335207560880704,0
profile,tfl-numbat-2019-midweek,morning,4.2857140000000005,14,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3660,1800,1799,a415c0f5b05ea09e,420,420,0,0,205,215,6.833333333333333,68,142,9.133333333333333,73,true,1860,147,217,114,73,3,3,0,1,2,2,true,1295,525.6219047619047,1422.5166666666667,2384495.8740454186,1980173.704193562,54.63176149539123,0
profile,tfl-numbat-2019-midweek,morning,4.2857140000000005,14,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3900,1800,1799,a415c0f5b05ea09e,420,419,1,0,204,216,6.8,68,142,9.066666666666666,74,false,0,149,218,114,72,3,3,0,1,2,2,true,1448,524.5556349206349,1537.6,2381075.9646726865,1993801.9128627297,54.4261127127522,0
profile,tfl-numbat-2019-midweek,morning,4,14.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3865,1800,1796,770f9d7a64f87d13,449,449,0,0,213,236,7.1,82,142,8.733333333333333,94,true,2065,172,237,114,72,3,2,0,0,2,2,true,1450,571.8254268745361,1453.5833333333333,2624548.841813765,2066782.4310517232,55.94464959219726,0
profile,tfl-numbat-2019-midweek,morning,4,14.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3845,1800,1796,7d616be7f0c36e85,449,449,0,0,217,232,7.233333333333333,76,148,9.4,84,true,2045,180,234,114,72,3,3,1,1,2,2,true,1509,600.57713437268,1580.0666666666666,2539667.1187887965,2141240.4097040803,54.25587032706239,0
profile,tfl-numbat-2019-midweek,morning,4,14.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3900,1800,1796,a0ab47d20ba11e88,449,446,3,0,202,247,6.733333333333333,71,153,8.733333333333333,94,false,0,181,247,114,72,3,3,0,0,2,2,true,1695,619.3334075723831,1734.5333333333333,2545484.5123141115,2187424.7307967865,53.782660548990116,0
profile,tfl-numbat-2019-midweek,am-peak,60,0.9666666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2434,1800,1740,91f17b3654b28322,29,29,0,0,23,6,0.7666666666666667,7,7,1.0666666666666667,-1,true,634,2,9,9,9,0,1,0,0,2,1,true,0,15.32183908045977,205.88333333333333,169963.479356307,26933.321507030058,86.32109745362291,0
profile,tfl-numbat-2019-midweek,am-peak,60,0.9666666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2434,1800,1740,91f17b3654b28322,29,29,0,0,23,6,0.7666666666666667,7,7,1.0666666666666667,-1,true,634,2,9,9,9,0,1,0,0,2,1,true,0,15.32183908045977,205.88333333333333,169963.479356307,26933.321507030058,86.32109745362291,0
profile,tfl-numbat-2019-midweek,am-peak,60,0.9666666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2352,1800,1740,13a4fdcb6e345e29,29,29,0,0,22,7,0.7333333333333333,9,5,0.8666666666666667,2,true,552,3,8,8,8,0,1,0,0,1,1,true,0,35.66149425287357,161.31666666666666,139007.43371350633,52748.269490098595,72.49194229488401,0
profile,tfl-numbat-2019-midweek,am-peak,60,0.9666666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2352,1800,1740,13a4fdcb6e345e29,29,29,0,0,22,7,0.7333333333333333,9,5,0.8666666666666667,2,true,552,3,8,8,8,0,1,0,0,1,1,true,0,35.66149425287357,161.31666666666666,139007.43371350633,52748.269490098595,72.49194229488401,0
profile,tfl-numbat-2019-midweek,am-peak,60,0.9666666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2652,1800,1740,2a25d7a620a8b34d,29,29,0,0,20,9,0.6666666666666666,7,7,0.8666666666666667,2,true,852,2,10,10,9,1,0,0,0,1,1,true,0,40.935057471264365,207.15,165121.07575321395,77354.64328737644,68.09798375134325,0
profile,tfl-numbat-2019-midweek,am-peak,60,0.9666666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2652,1800,1740,2a25d7a620a8b34d,29,29,0,0,20,9,0.6666666666666666,7,7,0.8666666666666667,2,true,852,2,10,10,9,1,0,0,0,1,1,true,0,40.935057471264365,207.15,165121.07575321395,77354.64328737644,68.09798375134325,0
profile,tfl-numbat-2019-midweek,am-peak,30,1.9666666666666666,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2416,1800,1770,b005b6d375179000,59,59,0,0,48,11,1.6,16,13,2.1333333333333333,-2,true,616,2,18,18,17,1,1,0,0,2,1,true,88,22.951412429378532,207.15,318439.65233857644,83579.30168585772,79.210109162968,0
profile,tfl-numbat-2019-midweek,am-peak,30,1.9666666666666666,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2416,1800,1770,b005b6d375179000,59,59,0,0,48,11,1.6,16,13,2.1333333333333333,-2,true,616,2,18,18,17,1,1,0,0,2,1,true,88,22.951412429378532,207.15,318439.65233857644,83579.30168585772,79.210109162968,0
profile,tfl-numbat-2019-midweek,am-peak,30,1.9666666666666666,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2522,1800,1770,81208d9b58d5f9ff,59,59,0,0,44,15,1.4666666666666666,19,10,1.6666666666666667,5,true,722,5,17,17,16,1,1,0,0,1,1,true,211,47.07118644067796,240.4,299285.06624609604,154044.9133985241,66.01925301316166,0
profile,tfl-numbat-2019-midweek,am-peak,30,1.9666666666666666,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2522,1800,1770,81208d9b58d5f9ff,59,59,0,0,44,15,1.4666666666666666,19,10,1.6666666666666667,5,true,722,5,17,17,16,1,1,0,0,1,1,true,211,46.20762711864407,240.4,299360.06624609674,162924.98909694434,64.75659612745972,0
profile,tfl-numbat-2019-midweek,am-peak,30,1.9666666666666666,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2632,1800,1770,dbc46e79bcf53e4f,59,59,0,0,44,15,1.4666666666666666,15,14,1.9333333333333333,1,true,832,5,21,21,20,1,0,0,0,1,1,true,103,58.93022598870057,271.8833333333333,329065.4367948307,194410.11541310104,62.86166286216961,0
profile,tfl-numbat-2019-midweek,am-peak,30,1.9666666666666666,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2632,1800,1770,dbc46e79bcf53e4f,59,59,0,0,44,15,1.4666666666666666,15,14,1.9333333333333333,1,true,832,5,21,21,20,1,0,0,0,1,1,true,103,58.93022598870057,271.8833333333333,329065.4367948307,194410.11541310104,62.86166286216961,0
profile,tfl-numbat-2019-midweek,am-peak,20,2.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2678,1800,1780,66f80c9375c76554,89,89,0,0,68,21,2.2666666666666666,22,22,3.066666666666667,-1,true,878,6,28,28,24,1,1,0,0,2,1,true,352,54.04419475655431,391.53333333333336,491165.84760022175,224063.6248858917,68.67248435567761,0
profile,tfl-numbat-2019-midweek,am-peak,20,2.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2678,1800,1780,66f80c9375c76554,89,89,0,0,68,21,2.2666666666666666,22,22,3.066666666666667,-1,true,878,6,28,28,24,1,1,0,0,2,1,true,352,54.04419475655431,391.53333333333336,491165.84760022175,224063.6248858917,68.67248435567761,0
profile,tfl-numbat-2019-midweek,am-peak,20,2.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2717,1800,1780,e9fa7be6e6bf2313,89,89,0,0,66,23,2.2,25,19,2.7333333333333334,4,true,917,8,27,27,21,1,1,0,0,2,1,true,234,77.19812734082397,420.9,457773.8912399692,250668.37172295054,64.61696530150819,0
profile,tfl-numbat-2019-midweek,am-peak,20,2.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2717,1800,1780,e9fa7be6e6bf2313,89,89,0,0,66,23,2.2,25,19,2.7333333333333334,4,true,917,8,27,27,21,1,1,0,0,2,1,true,234,77.19812734082397,420.9,457773.89123996755,252284.97426455194,64.4698508080319,0
profile,tfl-numbat-2019-midweek,am-peak,20,2.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2503,1800,1780,06bdf1662b8a1f89,89,89,0,0,66,23,2.2,21,23,3,0,true,703,8,29,29,26,1,2,0,0,1,1,true,272,73.6058052434457,386.1666666666667,474084.72717816796,243811.44273442414,66.03806330877771,0
profile,tfl-numbat-2019-midweek,am-peak,20,2.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2503,1800,1780,06bdf1662b8a1f89,89,89,0,0,66,23,2.2,21,23,3,0,true,703,8,29,29,26,1,2,0,0,1,1,true,272,73.6058052434457,386.1666666666667,474084.72717816796,243811.44273442414,66.03806330877771,0
profile,tfl-numbat-2019-midweek,am-peak,15,3.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2528,1800,1785,a78b0f070e897eab,119,119,0,0,86,33,2.8666666666666667,26,33,4,0,true,728,12,35,35,32,1,2,0,0,2,1,true,118,66.2266106442577,433.7,637674.0092436678,298227.39131527615,68.13474249133859,0
profile,tfl-numbat-2019-midweek,am-peak,15,3.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2528,1800,1785,a78b0f070e897eab,119,119,0,0,86,33,2.8666666666666667,26,33,4,0,true,728,12,35,35,32,1,2,0,0,2,1,true,118,66.42128851540616,433.7,637674.0092436476,299435.4505562297,68.0469077091405,0
profile,tfl-numbat-2019-midweek,am-peak,15,3.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2834,1800,1785,5a5f0ba061327b6a,119,119,0,0,83,36,2.7666666666666666,33,26,3.3333333333333335,10,true,1034,14,38,38,29,1,1,0,0,2,1,true,194,99.15714285714286,523.95,640539.2375840027,356448.5042773965,64.247453673613,0
profile,tfl-numbat-2019-midweek,am-peak,15,3.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2834,1800,1785,5a5f0ba061327b6a,119,119,0,0,83,36,2.7666666666666666,33,26,3.3333333333333335,10,true,1034,14,38,38,29,1,1,0,0,2,1,true,194,99.15714285714286,523.95,640539.2375840027,356448.5042773965,64.247453673613,0
profile,tfl-numbat-2019-midweek,am-peak,15,3.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2732,1800,1785,c3c03c914bb6c564,119,119,0,0,90,29,3,27,32,4.2,-3,true,932,12,35,35,30,2,2,0,0,2,1,true,301,90.95700280112045,449,644770.7968098595,339087.6409739747,65.53491559844949,0
profile,tfl-numbat-2019-midweek,am-peak,15,3.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2732,1800,1785,c3c03c914bb6c564,119,119,0,0,90,29,3,27,32,4.2,-3,true,932,11,35,35,30,2,2,0,0,2,1,true,301,90.83095238095238,449,644770.7968098613,339087.64097397495,65.53491559844954,0
profile,tfl-numbat-2019-midweek,am-peak,12,4.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2850,1800,1788,f2c28309e2ce7687,149,149,0,0,111,38,3.7,32,42,5.266666666666667,-4,true,1050,14,45,45,38,2,2,0,0,2,1,true,279,78.55984340044742,433.7,822865.9539021385,401432.42835434695,67.21122610531648,0
profile,tfl-numbat-2019-midweek,am-peak,12,4.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2850,1800,1788,f2c28309e2ce7687,149,149,0,0,111,38,3.7,32,42,5.266666666666667,-4,true,1050,15,45,45,38,2,2,0,0,2,1,true,279,78.08467561521253,433.7,822715.9539021588,395613.50043301604,67.52820027248733,0
profile,tfl-numbat-2019-midweek,am-peak,12,4.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2563,1800,1788,4f469d7049de7204,149,149,0,0,105,44,3.5,38,36,4.466666666666667,8,true,763,16,48,48,40,2,1,0,0,2,1,true,162,104.94463087248322,519.5166666666667,803428.8074594093,397993.6819311713,66.8731286915519,0
profile,tfl-numbat-2019-midweek,am-peak,12,4.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2573,1800,1788,4f469d7049de7204,149,149,0,0,105,44,3.5,38,36,4.466666666666667,8,true,773,16,48,48,40,2,1,0,0,2,1,true,162,104.44843400447427,519.5166666666667,803503.8074594674,403825.30290507595,66.55217707927676,0
profile,tfl-numbat-2019-midweek,am-peak,12,4.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2752,1800,1788,fb7bde77c7f4ae02,149,149,0,0,102,47,3.4,34,40,4.533333333333333,7,true,952,16,48,48,38,1,2,0,0,1,1,true,435,103.10648769574944,483.0833333333333,793865.5378000658,386416.9366741887,67.26063929346114,0
profile,tfl-numbat-2019-midweek,am-peak,12,4.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2752,1800,1788,fb7bde77c7f4ae02,149,149,0,0,102,47,3.4,34,40,4.533333333333333,7,true,952,16,48,48,38,1,2,0,0,1,1,true,435,103.65592841163311,482.3,793790.5378000858,390551.3369536189,67.02376693090939,0
profile,tfl-numbat-2019-midweek,am-peak,10,5.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2689,1800,1790,523cd75d5a7198e9,179,179,0,0,129,50,4.3,45,44,5.6,6,true,889,16,54,54,43,2,2,0,0,2,2,true,294,93.93128491620112,421.53333333333336,984003.6678969922,464558.115148658,67.92969961060902,0
profile,tfl-numbat-2019-midweek,am-peak,10,5.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2689,1800,1790,523cd75d5a7198e9,179,179,0,0,129,50,4.3,46,43,5.533333333333333,7,true,889,16,54,54,43,2,2,0,0,2,2,true,294,93.33854748603352,421.53333333333336,984078.6678969717,464633.1151486594,67.92784316478328,0
profile,tfl-numbat-2019-midweek,am-peak,10,5.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3009,1800,1790,1b0e7b93da5a461c,179,179,0,0,122,57,4.066666666666666,41,48,5.4,9,true,1209,21,59,59,47,2,2,0,0,2,1,true,241,112.81359404096834,478.65,997527.3200693241,511588.3158602008,66.1001248890319,0
profile,tfl-numbat-2019-midweek,am-peak,10,5.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3009,1800,1790,1b0e7b93da5a461c,179,179,0,0,122,57,4.066666666666666,41,48,5.4,9,true,1209,21,58,58,48,2,2,0,0,2,1,true,216,109.63072625698324,478.65,997902.3200691153,522127.5646518394,65.65017767741514,0
profile,tfl-numbat-2019-midweek,am-peak,10,5.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2507,1800,1790,03cb8a2c06b5ed7f,179,179,0,0,125,54,4.166666666666667,42,47,5.533333333333333,7,true,707,20,61,61,45,2,2,0,0,2,2,true,126,110.82150837988826,428.0833333333333,938377.5505307371,426716.5696375357,68.7408682424817,0
profile,tfl-numbat-2019-midweek,am-peak,10,5.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2507,1800,1790,03cb8a2c06b5ed7f,179,179,0,0,125,54,4.166666666666667,42,47,5.533333333333333,7,true,707,20,61,61,45,2,2,0,0,2,2,true,105,111.38975791433892,428.0833333333333,938227.550530848,426230.71469747095,68.76190898912188,0
profile,tfl-numbat-2019-midweek,am-peak,8.571429,7,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3015,1800,1799,1cdd19da9c40d2c2,210,210,0,0,144,66,4.8,51,54,6.2,12,true,1215,23,67,67,48,2,2,0,0,2,2,true,472,118.21714285714285,600.1,1171252.6995251176,617267.8744890905,65.48723657655911,0
profile,tfl-numbat-2019-midweek,am-peak,8.571429,7,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3022,1800,1799,1cdd19da9c40d2c2,210,210,0,0,145,65,4.833333333333333,51,54,6.266666666666667,11,true,1222,24,66,66,48,2,3,0,0,2,2,true,479,116.79896825396825,607.3,1170727.699524972,615380.7948008452,65.54628138459606,0
profile,tfl-numbat-2019-midweek,am-peak,8.571429,7,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2763,1800,1799,b57b46766d35932b,210,210,0,0,143,67,4.766666666666667,49,56,6.266666666666667,11,true,963,23,71,71,58,2,2,0,0,2,1,true,225,110.7434126984127,456.9,1157493.3185657337,552271.4605596024,67.69898015783623,0
profile,tfl-numbat-2019-midweek,am-peak,8.571429,7,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2763,1800,1799,b57b46766d35932b,210,210,0,0,143,67,4.766666666666667,49,56,6.266666666666667,11,true,963,23,73,73,60,2,2,0,0,2,1,true,225,111.37642857142856,456.9,1157418.3185656345,553360.9339353372,67.654451436304,0
profile,tfl-numbat-2019-midweek,am-peak,8.571429,7,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2800,1800,1799,4467f8d100e65ee9,210,210,0,0,147,63,4.9,49,56,6.533333333333333,7,true,1000,22,68,68,52,2,2,0,0,2,2,true,272,120.84880952380952,474.15,1107257.2861478557,504269.58577267826,68.70858348320832,0
profile,tfl-numbat-2019-midweek,am-peak,8.571429,7,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2799,1800,1799,4467f8d100e65ee9,210,210,0,0,148,62,4.933333333333334,49,56,6.6,6,true,999,22,69,69,53,1,2,0,0,2,2,true,260,117.83333333333333,474.15,1107707.286147973,503638.64146144356,68.7442260018841,0
profile,tfl-numbat-2019-midweek,am-peak,7.5,7.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2812,1800,1792.5,c5bb3efd32d68016,239,239,0,0,159,80,5.3,57,62,6.8,18,true,1012,29,81,81,56,1,3,0,1,2,2,true,307.5,131.37566248256624,601.9333333333333,1336598.5669452294,663883.8532321608,66.81381218169906,0
profile,tfl-numbat-2019-midweek,am-peak,7.5,7.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2786,1800,1792.5,c5bb3efd32d68016,239,239,0,0,159,80,5.3,57,62,6.8,18,true,986,28,81,81,57,2,3,0,1,2,2,true,307.5,130.94309623430962,576.1666666666666,1336448.5669451507,677809.3212376607,66.34942699173665,0
profile,tfl-numbat-2019-midweek,am-peak,7.5,7.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2601,1800,1792.5,68d8ac9c4adb685f,239,239,0,0,165,74,5.5,53,66,7.466666666666667,8,true,801,25,82,82,68,2,2,0,0,2,2,true,159.5,119.86666666666666,466.65,1275262.1827061917,605578.9783066154,67.80275810316064,0
profile,tfl-numbat-2019-midweek,am-peak,7.5,7.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2601,1800,1792.5,68d8ac9c4adb685f,239,239,0,0,166,73,5.533333333333333,53,66,7.533333333333333,7,true,801,26,82,82,68,2,2,0,0,2,2,true,193.5,121.23570432357043,537.7,1275412.1827061707,601559.9883885394,67.95051105964505,0
profile,tfl-numbat-2019-midweek,am-peak,7.5,7.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2827,1800,1792.5,e058693e89b7cdb5,239,239,0,0,167,72,5.566666666666666,53,66,7.6,6,true,1027,26,77,77,59,2,3,0,0,1,2,true,335.5,125.87900976290098,530.2,1254119.3296411224,614560.4086244433,67.11258777842511,0
profile,tfl-numbat-2019-midweek,am-peak,7.5,7.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2827,1800,1792.5,e058693e89b7cdb5,239,239,0,0,166,73,5.533333333333333,53,66,7.533333333333333,7,true,1027,26,77,77,58,2,3,0,0,2,2,true,323.5,127.99616457461646,535.6166666666667,1254344.329641208,619800.3574451804,66.92889499322787,0
profile,tfl-numbat-2019-midweek,am-peak,6.666667,8.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2922,1800,1793.3333333333333,49a37ab7a7c4d1c5,269,269,0,0,182,87,6.066666666666666,66,68,7.733333333333333,19,true,1122,33,92,91,62,2,4,1,0,2,2,true,416.6666666666667,141.7743494423792,593.9833333333333,1463940.891462353,750113.3230228095,66.12037238676044,0
